Datum,Passagiere_Ein,Passagiere_Aus,Passagiere_gesamt,Passagier-PKW_Ein,Passagier-PKW_Aus,Passagier-PKW_gesamt,PKW-Anhaenger_Ein,PKW-Anhaenger_Aus,PKW-Anhaenger_gesamt,Omnibusse_Ein,Omnibusse_Aus,Omnibusse_gesamt,Motorraeder_Ein,Motorraeder_Aus,Motorraeder_gesamt
2013-05-20,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-21,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-22,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-23,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-24,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-25,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-26,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-27,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-28,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-29,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-30,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-05-31,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-01,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-02,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-03,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-04,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-05,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-06,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-07,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-08,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-09,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-10,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-11,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-12,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-13,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-14,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-15,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-16,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-17,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-18,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-19,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-20,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-21,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-22,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-23,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-24,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-25,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-26,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-27,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-28,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-29,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-06-30,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-01,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-02,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-03,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-04,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-05,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-06,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-07,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-08,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-09,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-10,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-11,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-12,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-13,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-14,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-15,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-16,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-17,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-18,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-19,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-20,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-21,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-22,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-23,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-24,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-25,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-26,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-27,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-28,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-29,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-30,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-07-31,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-01,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-02,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-03,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-04,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-05,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-06,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-07,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-08,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-09,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-10,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-11,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
2013-08-12,2175.4191780821916,2144.3561643835615,4319.775342465753,263.50958904109586,266.5150684931507,530.0246575342466,8.956164383561644,9.945205479452055,18.9013698630137,9.92054794520548,12.005479452054795,21.926027397260274,7.668493150684932,7.153424657534247,14.821917808219178
