Passagiere_ins_abs,pas_faehrverkehr_absolut,pas_ausflugsverkehr_absolut,pas_kreuzfahrt_absolut,anzahl_Kreuzfahrtschiff_absolut,Datum
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-06-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-07-31
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-08-31
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-09-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-10-31
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-11-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-01
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-02
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-03
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-04
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-05
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-06
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-07
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-08
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-09
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-10
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-11
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-12
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-13
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-14
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-15
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-16
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-17
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-18
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-19
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-20
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-21
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-22
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-23
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-24
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-25
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-26
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-27
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-28
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-29
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-30
5468.945205479452,4319.775342465753,153.34520547945206,995.8246575342466,0.3506849315068493,2013-12-31
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-01
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-02
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-03
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-04
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-05
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-06
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-07
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-08
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-09
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-10
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-11
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-12
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-13
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-14
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-15
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-16
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-17
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-18
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-19
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-20
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-21
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-22
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-23
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-24
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-25
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-26
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-27
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-28
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-29
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-30
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-01-31
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-01
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-02
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-03
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-04
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-05
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-06
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-07
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-08
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-09
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-10
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-11
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-12
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-13
5577.824657534246,4448.605479452055,159.21917808219177,970.0,0.34794520547945207,2014-02-14
